Frame          Left           Top            Right          Bottom         
4591           317            18             320            26             
4592           317            18             320            26             
4593           317            18             320            26             
4594           317            18             320            27             
4595           317            19             320            27             
4596           317            19             320            27             
4597           317            19             320            27             
4598           317            19             320            27             
4599           317            19             320            27             
4600           317            19             320            27             
4601           317            19             320            28             
4602           317            20             320            28             
4603           317            20             320            28             
4604           317            20             320            28             
4605           317            20             320            28             
4606           317            20             320            28             
4607           317            20             320            29             
4608           317            21             320            29             
4609           317            21             320            29             
4610           317            21             320            29             
4611           317            21             320            29             
4612           317            21             320            29             
4613           317            21             320            30             
4614           317            22             320            30             
4615           317            22             320            30             
4616           317            22             320            30             
4617           317            22             320            30             
4618           317            22             320            31             
4619           317            23             320            31             
4620           317            23             320            31             
4621           317            23             320            31             
4622           317            23             320            31             
4623           317            23             320            31             
4624           317            23             320            31             
4625           317            23             320            32             
4626           317            24             320            32             
4627           317            24             320            32             
4628           317            24             320            32             
4629           317            24             320            32             
4630           317            24             320            32             
4631           317            24             320            33             
4632           317            25             320            33             
4633           317            25             320            33             
4634           317            25             320            33             
4635           317            25             320            33             
4636           317            25             320            33             
4637           317            25             320            34             
4638           317            26             320            34             
4639           317            26             320            34             
4640           317            26             320            34             
4641           317            26             320            34             
4642           317            26             320            34             
4643           317            27             320            35             
4644           317            27             320            35             
4645           317            27             320            35             
4646           317            27             320            35             
4647           317            27             320            35             
4648           317            27             320            35             
4649           317            27             320            36             
4650           317            28             320            36             
4651           317            28             320            36             
4652           317            28             320            36             
4653           317            28             320            36             
4654           317            28             320            36             
4655           317            28             320            36             
4656           317            29             320            37             
4657           317            29             320            37             
4658           317            29             320            37             
4659           317            29             320            37             
4660           317            29             320            37             
4661           317            29             320            38             
4662           317            30             320            38             
4663           317            30             320            38             
4664           317            30             320            38             
4665           317            30             320            38             
4666           317            30             320            38             
4667           317            30             320            38             
4668           317            31             320            39             
4669           317            31             320            39             
4670           317            31             320            39             
4671           317            31             320            39             
4672           317            31             320            39             
4673           317            31             320            39             
4674           317            32             320            40             
4675           317            32             320            40             
4676           317            32             320            40             
4677           317            32             320            40             
4678           317            32             320            40             
4679           317            33             320            41             
4680           317            33             320            41             
4681           317            33             320            41             
4682           317            33             320            41             
4683           317            33             320            41             
4684           317            33             320            41             
4685           317            34             320            42             
4686           317            34             320            42             
4687           317            34             320            42             
4688           317            34             320            42             
4689           317            34             320            42             
4690           317            34             320            42             
4691           317            35             320            43             
4692           317            35             320            43             
4693           317            35             320            43             
4694           317            35             320            43             
4695           317            35             320            43             
4696           317            35             320            43             
4697           317            36             320            44             
4698           317            36             320            44             
4699           317            36             320            44             
4700           317            36             320            44             
4701           317            36             320            44             
4702           317            36             320            44             
4703           317            36             320            44             
4704           317            36             320            44             
4705           317            37             320            45             
4706           317            37             320            45             
4707           317            37             320            45             
4708           317            37             320            45             
4709           317            37             320            45             
4710           317            37             320            45             
4711           317            38             320            46             
4712           317            38             320            46             
4713           317            38             320            46             
4714           317            38             320            46             
4715           317            38             320            46             
4716           317            38             320            46             
4717           317            39             320            47             
4718           317            39             320            47             
4719           317            39             320            47             
4720           317            39             320            47             
4721           317            39             320            47             
4722           317            40             320            47             
4723           317            40             320            48             
4724           317            40             320            48             
4725           317            40             320            48             
4726           317            40             320            48             
4727           317            40             320            48             
4728           317            41             320            49             
4729           317            41             320            49             
4730           317            41             320            49             
4731           317            41             320            49             
4732           317            41             320            49             
4733           317            41             320            49             
4734           317            42             320            50             
4735           317            42             320            50             
4736           317            42             320            50             
4737           317            42             320            50             
4738           317            42             320            50             
4739           317            42             320            50             
4740           317            43             320            50             
4741           317            43             320            51             
4742           317            43             320            51             
4743           317            43             320            51             
4744           317            43             320            51             
4745           317            43             320            51             
4746           317            44             320            51             
4747           317            44             320            52             
4748           317            44             320            52             
4749           317            44             320            52             
4750           317            44             320            52             
4751           317            44             320            52             
4752           317            45             320            53             
4753           317            45             320            53             
4754           317            45             320            53             
4755           317            45             320            53             
4756           317            45             320            53             
4757           317            46             320            53             
4758           317            46             320            54             
4759           317            46             320            54             
4760           317            46             320            54             
4761           317            46             320            54             
4762           317            46             320            54             
4763           317            47             320            54             
4764           317            47             320            55             
4765           317            47             320            55             
4766           317            47             320            55             
4767           317            47             320            55             
4768           317            47             320            55             
4769           317            48             320            55             
4770           317            48             320            56             
4771           317            48             320            56             
4772           317            48             320            56             
4773           317            48             320            56             
4774           317            48             320            56             
4775           317            49             320            56             
4776           317            49             320            57             
4777           317            49             320            57             
4778           317            49             320            57             
4779           317            49             320            57             
4780           317            49             320            57             
4781           317            50             320            57             
4782           317            50             320            58             
4783           317            50             320            58             
4784           317            50             320            58             
4785           317            50             320            58             
4786           317            51             320            58             
4787           317            51             320            59             
4788           317            51             320            59             
4789           317            51             320            59             
4790           317            51             320            59             
4791           317            51             320            59             
4792           317            52             320            59             
4793           317            52             320            60             
4794           317            52             320            60             
4795           317            52             320            60             
4796           317            52             320            60             
4797           317            52             320            60             
4798           317            53             320            61             
4799           317            53             320            61             
4800           317            53             320            61             
4801           317            53             320            61             
4802           317            53             320            61             
4803           317            53             320            61             
4804           317            54             320            61             
4805           317            54             320            62             
4806           317            54             320            62             
4807           317            54             320            62             
4808           317            54             320            62             
4809           317            54             320            62             
4810           317            55             320            62             
4811           317            55             320            63             
4812           317            55             320            63             
4813           317            55             320            63             
4814           317            55             320            63             
4815           317            55             320            63             
4816           317            56             320            63             
4817           317            56             320            64             
4818           317            56             320            64             
4819           317            56             320            64             
4820           317            56             320            64             
4821           317            56             320            64             
4822           317            57             320            64             
4823           317            57             320            65             
4824           317            57             320            65             
4825           317            57             320            65             
4826           317            57             320            65             
4827           317            57             320            65             
4828           317            58             320            65             
4829           317            58             320            65             
4830           317            58             320            66             
4831           317            58             320            66             
4832           317            58             320            66             
4833           317            58             320            66             
4834           317            58             320            66             
4835           317            59             320            67             
4836           317            59             320            67             
4837           317            59             320            67             
4838           317            59             320            67             
4839           317            59             320            67             
4840           317            59             320            67             
4841           317            60             320            67             
4842           317            60             320            67             
4843           317            60             320            68             
4844           317            60             320            68             
4845           317            60             320            68             
4846           317            60             320            68             
4847           317            61             320            68             
4848           317            61             320            68             
4849           317            61             320            69             
4850           317            61             320            69             
4851           317            61             320            69             
4852           317            61             320            69             
4853           317            62             320            69             
4854           317            62             320            69             
4855           317            62             320            70             
4856           317            62             320            70             
4857           317            62             320            70             
4858           317            62             320            70             
4859           317            63             320            70             
4860           317            63             320            70             
4861           317            63             320            71             
4862           317            63             320            71             
4863           317            63             320            71             
4864           317            63             320            71             
4865           317            64             320            71             
4866           317            64             320            71             
4867           317            64             320            72             
4868           317            64             320            72             
4869           317            64             320            72             
4870           317            64             320            72             
4871           317            65             320            72             
4872           317            65             320            72             
4873           317            65             320            73             
4874           317            65             320            73             
4875           317            65             321            73             
4876           317            65             321            73             
4877           317            65             321            73             
4878           317            66             320            73             
4879           317            66             320            74             
4880           317            66             320            74             
4881           317            66             321            74             
4882           317            66             321            74             
4883           317            67             321            74             
4884           317            67             320            74             
4885           317            67             320            75             
4886           317            67             320            75             
4887           317            67             321            75             
4888           317            67             320            75             
4889           317            68             320            75             
4890           317            68             320            75             
4891           317            68             321            76             
4892           317            68             321            76             
4893           317            68             321            76             
4894           317            68             321            76             
4895           317            69             321            76             
4896           317            69             321            76             
4897           317            69             320            77             
4898           317            69             321            77             
4899           317            69             321            77             
4900           317            69             321            77             
4901           317            70             321            77             
4902           317            70             321            77             
4903           317            70             321            78             
4904           318            70             321            78             
4905           317            70             321            78             
4906           317            71             321            78             
4907           317            71             321            78             
4908           317            71             321            79             
4909           318            71             321            79             
4910           317            71             321            79             
4911           317            72             321            79             
4912           317            72             321            79             
4913           317            72             321            79             
4914           317            72             321            80             
4915           317            72             321            80             
4916           317            72             321            80             
4917           317            73             321            80             
4918           317            73             321            80             
4919           317            73             321            80             
4920           317            73             321            81             
4921           318            73             321            81             
4922           317            73             321            81             
4923           317            74             321            81             
4924           317            74             321            81             
4925           317            74             321            81             
4926           317            74             321            82             
4927           318            74             321            82             
4928           317            74             321            82             
4929           317            74             321            82             
4930           317            75             321            82             
4931           317            75             321            82             
4932           317            75             321            83             
4933           318            75             321            83             
4934           317            75             321            83             
4935           317            76             321            83             
4936           317            76             321            83             
4937           317            76             321            83             
4938           318            76             321            84             
4939           318            76             321            84             
4940           317            76             321            84             
4941           317            77             321            84             
4942           317            77             321            84             
4943           318            77             321            85             
4944           318            77             321            85             
4945           317            77             321            85             
4946           317            77             321            85             
4947           317            78             321            85             
4948           317            78             321            85             
4949           317            78             321            86             
4950           318            78             321            86             
4951           317            78             321            86             
4952           317            78             321            86             
4953           317            79             321            86             
4954           317            79             321            86             
4955           317            79             321            87             
4956           318            79             321            87             
4957           317            79             321            87             
4958           317            80             321            87             
4959           317            80             321            87             
4960           317            80             321            87             
4961           318            80             321            88             
4962           317            80             321            88             
4963           317            80             321            88             
4964           317            81             321            88             
4965           317            81             321            88             
4966           317            81             321            89             
4967           318            81             321            89             
4968           317            81             321            89             
4969           317            82             321            89             
4970           317            82             321            89             
4971           317            82             321            89             
4972           318            82             321            90             
4973           318            82             321            90             
4974           317            82             321            90             
4975           317            82             321            90             
4976           317            83             321            90             
4977           318            83             321            90             
4978           318            83             321            91             
4979           318            83             321            91             
4980           318            83             321            91             
4981           318            83             321            91             
4982           318            84             321            91             
4983           318            84             321            91             
4984           318            84             321            92             
4985           318            84             321            92             
4986           318            84             321            92             
4987           317            84             321            92             
4988           318            85             321            92             
4989           318            85             321            92             
4990           318            85             321            93             
4991           317            85             321            93             
4992           318            85             321            93             
4993           317            85             321            93             
4994           318            86             321            93             
4995           318            86             321            93             
4996           318            86             321            93             
4997           318            86             321            94             
4998           318            86             321            94             
4999           318            87             321            94             
5000           318            87             321            94             
5001           318            87             321            94             
5002           318            87             321            94             
5003           318            87             321            95             
5004           318            87             321            95             
5005           318            88             321            95             
5006           318            88             321            95             
5007           318            88             321            95             
5008           318            88             321            95             
5009           318            88             321            96             
5010           318            88             321            96             
5011           318            89             321            96             
5012           318            89             321            96             
5013           318            89             321            96             
5014           318            89             321            97             
5015           318            89             321            97             
5016           318            89             321            97             
5017           318            90             321            97             
5018           318            90             321            97             
5019           318            90             321            97             
5020           318            90             321            97             
5021           318            90             321            98             
5022           318            90             321            98             
5023           318            91             321            98             
5024           318            91             321            98             
5025           318            91             321            98             
5026           318            91             321            99             
